area,percent.rents,white.l00,white.m00,white.h00,black.l00,black.m00,black.h00,asian.l00,asian.m00,asian.h00,hisp.l00,hisp.m00,hisp.h00,other.l00,other.m00,other.h00,white.l09,white.m09,white.h09,black.l09,black.m09,black.h09,asian.l09,asian.m09,asian.h09,hisp.l09,hisp.m09,hisp.h09,other.l09,other.m09,other.h09,medval
554001,0.3310404,217,298,79,48,22,10,41,62,5,170,152,60,115,81,58,161,228,121,23,33,28,44,62,22,193,175,144,149,98,88,186500
554002,0.6350877,435,214,60,173,25,6,116,59,3,417,143,21,284,116,33,316,204,91,137,71,5,127,77,8,447,281,55,358,151,47,184200
554101,0.7077338,246,68,25,79,25,0,62,20,12,427,108,12,267,118,12,204,58,44,71,41,0,69,29,14,613,140,30,350,153,20,166500
554102,0.7859922,569,203,63,267,127,0,275,17,13,655,282,38,509,154,30,433,217,88,226,111,67,268,68,15,780,426,114,628,201,47,168500
554201,0.4126984,308,171,37,47,65,9,31,51,27,203,114,41,151,96,18,211,149,68,39,68,15,27,61,32,223,171,70,180,125,28,177200
554202,0.7887274,798,315,42,236,144,13,125,41,24,732,280,14,464,209,34,615,389,79,220,172,58,141,70,30,962,484,64,646,295,57,172900
554300,0.6257116,479,147,38,277,146,13,83,71,2,541,199,70,391,142,51,343,140,48,197,175,55,68,73,26,569,322,138,441,181,71,161500
554401,0.6279646,785,472,199,288,80,21,149,143,50,386,146,14,277,102,22,572,366,307,248,129,41,155,160,86,418,266,50,354,149,30,209900
554403,0.7298578,483,111,37,191,114,20,67,31,32,416,127,10,286,75,0,365,139,65,158,167,32,81,31,47,521,212,46,376,114,1,154700
554404,0.7879014,365,133,30,127,72,46,59,42,18,306,71,24,232,67,7,248,185,48,109,94,67,48,63,35,360,171,39,304,100,13,161900
554511,0.1856092,52,150,75,8,22,39,263,337,143,42,49,18,32,41,5,34,97,90,8,13,43,226,346,182,39,70,26,33,48,7,271300
554512,0.1127739,122,240,115,38,60,45,229,403,446,56,27,45,41,6,38,81,128,161,18,55,55,206,334,536,51,38,64,43,8,43,304200
554513,0.1683168,73,90,21,15,29,16,177,207,137,20,9,16,26,0,9,32,60,37,4,31,13,131,177,156,17,10,22,24,2,9,257100
554514,0.2052705,168,141,115,58,57,21,275,295,125,82,75,0,56,45,5,96,110,110,26,63,32,236,252,183,97,51,36,60,49,7,272500
554515,0.1301045,62,121,125,13,50,12,114,161,267,24,54,23,18,10,39,39,82,126,8,24,38,97,154,314,16,78,33,20,13,45,285900
554516,0.1208366,82,139,125,43,21,15,153,281,286,24,44,44,4,51,20,49,69,144,30,15,25,127,249,325,22,48,63,4,55,24,292700
554517,0.3396869,84,132,102,42,18,17,385,318,238,50,50,4,23,34,15,48,100,98,32,21,15,319,329,272,51,66,8,23,37,18,271900
554518,0.1304071,159,148,120,12,69,30,224,382,248,50,83,14,25,47,11,94,114,133,7,47,50,199,337,348,39,84,60,27,52,16,276000
554519,0.0756522,107,116,127,21,27,12,181,192,276,27,23,7,15,12,24,79,81,144,12,20,29,179,201,357,31,31,16,19,14,31,362900
554521,0.2060173,290,279,197,57,67,56,180,302,217,103,95,71,49,72,39,202,237,237,46,52,94,203,308,337,114,114,141,65,84,60,276300
554522,0.1149128,179,198,140,13,70,21,143,355,218,10,96,70,20,58,39,137,121,182,13,50,42,139,329,331,13,83,137,22,70,54,253100
554600,0.3436231,246,140,48,29,12,4,232,143,26,171,131,26,78,86,20,171,130,63,29,2,16,249,153,59,190,177,76,94,110,31,183900
554700,0.2535497,44,44,4,0,26,0,66,43,15,409,300,27,241,203,14,4,15,4,0,9,15,60,36,28,429,402,91,258,233,20,146300
554801,0.2640523,71,39,23,15,0,5,11,53,7,328,173,24,213,104,13,50,22,9,15,0,5,11,47,24,335,209,87,245,130,23,142300
554802,0.4451039,318,256,69,42,7,9,319,193,59,176,128,55,93,101,29,196,240,91,34,7,15,316,202,96,179,184,93,111,122,39,206700
554900,0.4910891,490,248,95,53,19,24,302,237,57,224,162,42,178,93,7,386,222,136,33,43,27,315,287,110,237,250,81,215,123,15,195400
555001,0.4220242,265,193,96,93,36,10,105,177,28,313,164,27,191,136,23,171,172,111,46,76,19,114,167,66,337,287,59,231,178,34,188100
555002,0.4385321,193,252,65,59,39,25,121,35,13,193,79,12,174,25,0,140,175,141,60,33,43,138,49,20,194,155,49,222,46,4,177700
555102,0.5966969,249,130,32,214,39,16,384,134,39,337,213,46,217,137,24,160,140,43,192,46,24,370,158,65,376,272,129,251,164,40,159700
555103,0.5103164,251,193,80,88,116,28,221,126,54,105,105,65,56,80,43,178,139,97,51,132,48,214,125,88,102,131,111,64,97,54,201800
555104,0.4724349,272,149,75,65,46,0,152,59,83,153,161,54,97,138,28,205,156,89,58,37,23,155,86,112,142,240,94,107,175,41,161500
555202,0.0605263,245,407,253,8,0,46,23,0,47,45,48,21,28,18,7,198,318,394,3,6,63,27,5,73,76,68,41,51,28,12,289700
555211,0.5195618,97,36,9,25,0,0,68,18,0,649,298,39,453,184,17,17,13,6,14,10,0,68,20,1,749,414,77,507,230,29,134800
555212,0.4995671,264,70,10,76,0,0,61,16,3,379,231,30,215,118,30,180,57,30,58,13,0,53,26,3,369,316,90,234,143,40,144000
570002,0.1657272,267,274,114,13,16,0,7,33,5,50,86,8,41,47,13,189,201,164,11,15,7,5,37,14,53,98,40,51,66,22,188000
570003,0.1829181,404,460,101,11,50,21,22,61,29,72,115,35,64,59,21,267,363,169,7,36,47,23,62,51,71,136,80,80,81,31,199500
570100,0.2258953,152,122,53,58,57,14,49,39,26,78,47,17,61,34,6,100,87,65,45,46,32,49,37,34,74,54,43,68,41,10,177700
570202,0.4258912,190,111,67,246,128,7,87,34,17,430,197,48,306,145,30,128,112,79,174,169,46,93,38,24,490,349,81,373,194,41,150200
570203,0.7957265,91,49,2,304,92,14,93,19,5,411,59,15,258,66,2,76,35,15,289,95,25,93,34,6,489,153,20,313,88,6,143600
570204,0.5416667,146,75,17,173,58,0,76,0,9,261,105,45,208,27,47,109,61,34,161,62,18,85,0,10,311,185,73,259,42,61,165400
570301,0.5888836,314,141,53,422,89,33,117,52,0,646,140,38,496,110,15,260,127,60,343,152,62,118,57,17,808,266,63,616,154,21,153400
570303,0.5340909,248,54,9,241,45,0,70,22,0,290,117,18,214,68,13,183,58,15,206,51,26,70,30,0,328,162,59,247,90,20,131700
570304,0.7067947,183,89,0,323,56,0,71,34,11,456,83,17,348,59,17,161,76,10,280,93,19,76,47,12,564,175,35,435,86,20,137700
570401,0.5415162,114,28,12,402,182,31,56,40,12,743,299,14,567,209,8,92,29,15,342,191,79,62,35,22,940,430,99,686,258,21,137800
570402,0.2106918,80,57,8,265,138,76,42,12,5,151,74,24,101,52,6,64,40,12,221,96,133,42,13,7,153,108,51,112,63,11,145900
570501,0.4143485,313,258,76,339,93,30,124,86,10,416,215,46,301,164,35,211,222,117,259,117,90,117,100,28,477,288,128,360,205,56,149700
570502,0.460192,334,143,23,292,76,0,135,70,23,453,133,34,315,134,25,238,164,38,256,96,31,130,94,34,537,231,79,386,175,42,145400
570601,0.6060218,242,165,0,360,71,7,125,22,0,436,73,13,326,62,13,164,161,20,325,92,21,137,26,0,502,167,22,388,89,16,145500
570602,0.5602241,366,81,31,209,70,16,231,141,59,350,151,21,304,91,20,274,126,38,197,83,35,241,158,103,407,279,44,379,132,25,158300
570603,0.8069658,300,35,9,766,127,52,90,22,0,161,52,16,142,55,12,230,46,22,864,225,78,107,25,13,233,108,17,209,86,13,113900
570701,0.4881329,759,461,82,256,129,59,169,97,57,223,153,45,158,108,21,564,360,201,248,148,86,190,111,94,239,230,98,203,151,31,208600
570702,0.1660735,200,241,96,10,24,9,23,27,25,24,101,13,12,63,12,144,148,157,7,25,14,20,36,34,33,109,38,16,84,19,194400
570800,0.1940139,527,621,221,41,12,2,35,57,29,88,109,76,59,91,33,336,438,292,35,20,2,37,50,52,85,124,125,74,105,54,197800
570901,0.1292696,504,592,358,16,26,3,28,84,18,92,85,45,69,57,20,363,467,468,23,16,18,33,105,42,116,99,97,98,81,34,218400
570902,0.2338073,354,372,198,39,13,7,11,37,14,67,91,32,24,46,33,210,270,226,29,25,8,13,41,16,59,108,59,29,57,44,209800
571101,0.1590621,399,616,226,2,28,7,16,39,20,41,113,35,12,73,35,243,398,344,2,22,15,17,37,33,29,147,56,13,97,45,208200
571102,0.1345291,383,502,171,2,21,7,16,35,13,52,95,19,38,51,4,244,339,266,1,14,17,15,41,19,54,109,42,47,68,7,213300
571200,0.4423077,1094,618,524,77,84,0,134,63,31,202,142,37,133,122,17,767,571,588,62,95,22,141,101,39,246,182,83,185,168,27,270000
571300,0.1265332,426,409,316,13,30,23,8,59,45,79,64,42,30,34,53,267,308,354,4,42,24,9,59,63,78,90,62,38,47,70,227000
571400,0.3036437,492,494,134,64,69,0,49,72,22,116,124,32,61,99,45,345,364,239,48,62,37,56,80,35,141,123,94,80,128,68,201600
571501,0.4290563,647,490,198,463,149,64,106,192,84,267,127,91,204,96,72,451,378,295,364,219,107,109,199,145,334,134,167,249,125,101,188100
571502,0.4529248,477,228,126,200,136,50,83,113,51,194,65,19,174,38,3,362,213,154,157,154,106,93,126,79,253,84,46,233,53,7,190400
571701,0.573675,242,132,29,196,104,18,165,47,25,540,174,6,376,124,6,182,107,60,147,123,51,174,55,34,632,297,33,455,155,12,140900
571702,0.616426,359,80,16,408,100,10,251,81,13,643,172,32,444,142,14,249,128,25,361,131,32,253,113,20,784,325,57,549,185,25,135900
571800,0.233463,300,145,507,28,60,10,23,22,47,61,37,9,51,22,23,191,172,527,19,38,53,28,26,63,72,43,29,66,33,32,395000
571900,0.4518072,687,415,399,197,94,35,69,63,47,138,96,33,123,63,0,476,346,437,171,124,55,73,74,68,154,107,86,157,84,8,299000
572001,0.3948598,588,488,398,76,51,20,67,52,34,106,127,59,71,137,33,374,362,412,59,46,44,51,69,52,106,141,108,85,168,50,235100
572002,0.5910863,556,209,165,276,130,41,68,84,42,103,48,12,89,58,0,395,206,177,235,176,66,63,101,65,101,91,24,112,79,3,278800
572100,0.0847458,49,56,13,10,48,0,13,41,27,0,35,18,0,19,16,29,32,28,7,29,17,9,36,37,0,38,24,0,22,18,164000
572201,0.4153697,394,241,84,212,181,52,177,191,80,193,157,19,152,143,24,277,215,125,180,185,96,173,204,137,216,215,69,187,181,41,172700
572202,0.3293796,180,121,43,57,151,21,143,98,26,86,135,7,62,110,5,140,103,57,33,121,77,136,118,45,79,165,55,64,137,15,180600
572301,0.489774,95,14,6,105,43,0,159,86,4,233,130,36,153,87,26,67,22,7,95,49,0,147,104,11,244,205,65,166,110,32,138100
572302,0.4810281,58,21,0,186,20,7,109,70,16,207,99,28,150,90,13,42,16,8,149,39,11,92,81,27,222,154,56,167,107,17,148200
572400,0.0974026,30,0,0,86,46,11,33,21,3,33,15,0,27,4,0,18,5,0,73,19,38,28,18,12,27,24,7,29,6,0,154200
572500,0.7197452,333,84,16,383,53,3,78,13,10,195,38,8,164,24,0,274,70,26,378,57,22,77,26,14,240,58,23,210,29,3,139400
572600,0.2711726,77,29,26,156,58,18,145,217,81,213,155,26,147,102,25,52,30,25,114,67,33,122,194,135,226,229,52,160,123,31,149800
572700,0.3483575,34,44,0,119,70,45,307,241,72,258,63,16,213,45,17,14,41,5,79,57,67,265,234,101,286,95,31,222,52,20,149800
572900,0.5863747,59,10,5,167,56,7,130,77,27,596,65,17,474,64,9,44,14,4,141,53,23,125,78,49,716,114,32,505,76,13,137400
573001,0.7448113,256,115,48,395,78,30,98,46,32,802,143,25,544,100,27,213,95,54,362,86,55,99,49,37,979,217,63,649,117,42,179900
573002,0.9108635,52,18,0,314,0,0,80,10,0,548,59,12,346,44,19,48,18,0,325,13,0,98,7,4,810,97,21,465,61,24,136300
573100,0.6788831,290,128,28,679,123,25,143,94,31,462,205,32,400,124,15,221,127,45,591,195,51,147,115,41,575,290,78,482,158,26,178600
573201,0.7421336,92,17,13,255,54,0,143,52,9,531,65,46,402,38,29,70,17,15,212,73,6,142,57,13,639,136,62,460,50,33,152500
573202,0.7073343,64,0,0,394,45,6,181,29,0,530,108,9,469,88,16,43,5,0,297,59,20,161,31,6,576,163,36,480,95,21,127000
573300,0.7462083,26,8,0,247,41,20,258,58,0,205,67,8,216,47,10,17,10,2,213,51,26,251,70,2,220,126,23,241,58,14,150800
573401,0.6739563,156,58,18,43,14,0,25,32,0,102,22,0,66,39,6,92,67,30,24,32,0,28,28,7,105,37,15,78,50,8,223900
573402,0.579652,457,392,144,162,138,28,187,104,54,302,158,48,283,84,44,327,365,243,132,130,110,214,143,75,356,277,100,378,135,60,204000
573403,0.3450164,216,246,139,39,56,0,54,13,14,36,48,0,44,27,0,152,233,180,38,67,12,73,18,19,41,75,7,65,42,0,175000
573600,0.1297909,673,741,497,0,20,18,24,35,32,49,116,38,54,49,35,458,545,584,0,13,26,28,35,42,54,93,102,70,60,53,225200
573700,0.1401312,518,627,251,1,18,7,7,39,13,11,110,39,16,63,23,322,505,356,0,21,7,8,46,16,12,117,74,21,81,35,219400
573800,0.1312217,513,510,258,3,5,9,22,13,34,62,72,12,35,38,13,348,409,336,1,7,10,24,18,41,63,87,34,45,53,19,228900
573902,0.1145946,287,270,193,0,8,15,30,24,32,0,39,19,0,12,33,198,225,241,0,9,17,35,24,48,0,35,41,0,17,45,363200
574000,0.1025126,481,716,450,0,23,7,17,38,37,64,65,32,38,42,28,323,480,544,0,13,18,19,36,52,71,68,54,50,48,40,236300
574100,0.122491,672,634,315,0,25,2,23,40,26,45,101,30,28,56,17,470,534,402,0,25,5,25,51,33,46,116,65,39,75,26,224400
574201,0.1042228,287,339,244,10,9,3,37,28,18,26,67,9,23,34,22,193,245,264,3,16,3,36,32,31,27,61,38,28,42,33,233400
574202,0.5790921,250,244,50,0,18,0,19,9,6,45,57,18,33,34,14,149,202,77,0,20,0,20,11,9,44,62,42,41,42,21,216500
574300,0.1940098,727,726,417,16,23,3,23,59,25,39,87,58,24,56,35,523,560,543,10,33,3,26,72,30,34,105,98,33,72,55,244600
574400,0.1038895,651,603,390,0,23,8,22,57,19,12,65,70,19,38,39,438,446,552,0,21,12,18,66,35,10,75,103,25,50,56,242300
574500,0.1115434,610,833,467,0,32,19,31,64,47,47,90,31,9,57,43,399,553,638,0,20,32,30,66,70,48,84,73,11,71,60,249100
574602,0.1316726,133,134,193,0,0,11,13,21,23,0,19,3,0,16,0,88,114,204,0,0,12,14,19,35,0,10,17,0,21,0,555100
574800,0.4476127,560,256,331,38,8,12,121,28,21,58,39,5,53,20,2,435,255,380,39,14,14,141,45,34,69,52,21,73,30,5,558800
574902,0.7793667,574,451,100,73,88,17,233,58,16,145,55,23,142,53,22,432,417,168,46,128,28,275,92,21,179,98,37,197,74,34,207200
575001,0.7064343,428,330,96,42,122,0,164,47,6,92,67,44,134,41,20,362,330,178,24,112,74,210,83,14,133,100,90,206,69,34,195700
575002,0.6452684,575,395,136,74,75,7,94,58,8,143,137,28,155,81,6,392,396,172,57,94,23,99,83,16,146,204,70,203,117,13,184500
575101,0.7486226,202,49,16,215,61,15,242,45,0,441,93,32,334,80,17,145,71,13,215,50,36,293,45,8,602,165,52,438,101,22,157000
575102,0.8265896,120,24,1,154,29,0,241,8,0,535,56,19,389,77,8,102,10,9,125,30,13,241,14,0,668,124,26,449,96,10,107600
575103,0.8960121,472,96,18,456,96,17,140,23,0,547,37,11,399,34,11,396,145,36,490,136,45,178,34,0,775,122,22,574,56,18,158200
575201,0.7776968,46,9,8,359,45,16,352,15,0,363,104,9,324,65,11,31,14,6,309,65,14,344,24,2,448,130,32,361,74,16,118100
575202,0.8013191,33,16,9,101,16,0,310,36,12,586,56,6,429,48,11,32,13,7,99,18,7,329,69,13,846,92,17,540,62,17,141700
575300,0.8655529,92,0,0,293,38,10,201,23,4,474,75,26,332,51,24,76,3,0,243,66,18,216,27,5,596,137,37,390,65,28,140400
575401,0.941127,59,0,0,96,12,0,67,5,0,831,83,16,612,48,16,22,3,0,97,13,0,67,14,0,1091,144,22,733,65,22,148800
575402,0.9089947,47,12,0,148,0,0,72,9,0,593,45,0,442,24,0,27,0,0,136,6,0,75,6,4,796,76,14,530,40,0,99300
575801,0.8778626,71,23,0,30,3,8,14,0,0,436,82,0,314,65,0,9,4,0,24,6,8,15,0,0,545,119,16,372,72,4,134900
575802,0.9107505,163,92,0,169,30,0,62,11,0,840,99,3,587,71,3,102,27,10,115,50,8,56,11,5,993,158,32,655,79,9,136600
575803,0.8551532,283,48,9,175,23,0,88,6,0,354,26,8,248,9,8,233,45,19,172,15,20,99,10,0,469,48,12,319,13,10,184700
575901,0.6618182,254,90,18,277,90,10,75,19,0,476,27,11,348,22,12,172,79,40,209,117,32,73,14,7,577,63,14,409,28,15,178800
575902,0.8403361,845,205,51,481,77,0,132,47,12,596,38,0,490,61,0,692,254,96,506,91,38,153,73,21,776,117,7,655,96,5,81700
576100,0.5852018,771,350,93,127,26,18,92,18,11,128,63,20,122,16,30,703,350,246,160,7,55,131,29,22,169,120,37,189,34,48,217300
576200,0.9317543,746,85,6,534,12,9,95,5,0,809,71,15,617,66,0,655,130,17,586,43,9,117,11,0,1061,211,31,834,105,3,150000
576300,0.9221748,337,112,6,618,81,16,292,49,0,1092,114,32,776,73,34,291,115,16,630,133,48,356,60,9,1515,245,74,1027,111,49,162100
576401,0.8809524,112,0,0,167,26,0,214,23,0,586,31,34,437,18,17,99,5,0,148,44,2,207,35,3,776,101,43,534,32,20,112500
576402,0.8335878,66,40,0,151,4,12,219,39,0,702,54,8,505,54,8,59,26,13,146,12,12,217,68,4,947,129,27,626,75,11,150900
576403,0.8871829,131,15,15,270,6,8,263,26,0,613,92,9,445,99,11,115,13,20,255,26,8,291,34,6,807,192,20,555,133,13,150000
576501,0.8502747,453,99,18,182,59,30,72,0,0,463,45,6,327,49,0,355,94,33,162,73,39,76,3,0,528,119,8,385,69,0,141200
576502,0.8348405,576,151,24,442,65,0,86,13,0,535,70,41,424,25,35,475,193,30,468,88,22,104,20,0,747,151,59,585,47,49,115300
576503,0.8859401,555,112,6,302,5,0,89,0,0,575,46,10,433,59,14,442,139,13,280,43,4,101,4,0,750,106,29,563,79,24,146600
576601,0.7809695,1123,410,130,304,63,0,99,37,18,387,76,0,348,68,10,1000,453,241,292,172,0,125,53,42,530,153,24,506,120,23,142000
576602,0.772655,1046,376,208,204,49,18,89,28,25,263,85,10,232,84,0,708,379,246,153,99,33,97,40,32,295,134,23,286,120,2,253400
576700,0.6641324,764,595,296,57,56,13,37,52,18,183,89,0,135,60,19,511,550,382,45,86,15,44,56,37,206,160,5,191,87,28,454600
576801,0.7863572,655,397,68,263,23,0,45,72,17,397,77,10,322,87,12,488,399,128,234,76,0,59,61,41,473,167,31,417,125,23,220700
576802,0.8149087,779,302,114,148,56,9,86,12,22,325,22,25,255,28,8,486,336,155,133,64,28,91,22,26,345,104,31,317,50,12,221400
576901,0.8705114,231,109,14,308,0,9,291,28,10,615,86,80,520,75,20,180,91,53,267,39,7,302,46,13,795,150,120,626,99,30,169300
576902,0.8388554,566,272,19,527,90,0,229,16,0,687,134,20,551,85,20,439,266,51,506,143,7,248,39,0,844,281,45,701,127,30,180100
577000,0.8150307,1171,565,141,313,113,41,170,80,9,395,138,3,299,127,9,878,562,248,322,146,75,210,96,27,474,268,18,407,197,15,185800
577100,0.6824561,1488,626,393,127,54,6,113,55,5,299,100,30,248,25,56,988,667,441,101,73,33,115,68,26,313,176,70,326,45,79,335900
577200,0.7699488,1223,966,476,18,68,0,73,38,7,210,112,24,191,75,16,895,881,643,7,65,30,85,55,17,237,183,57,269,116,28,428100
577300,0.7587311,1163,1079,542,15,33,0,67,31,38,188,114,57,134,74,54,834,947,734,14,32,10,74,47,53,209,191,87,187,114,79,393500
577400,0.6231721,620,534,344,3,13,7,33,18,14,73,46,16,31,42,13,465,524,447,3,9,15,35,34,19,86,72,28,41,67,20,386900
577501,0.3307323,374,513,655,5,5,0,13,22,0,19,31,28,27,22,15,267,366,670,5,5,0,10,19,10,15,30,47,32,27,24,641100
577502,0.6108648,224,328,252,0,4,0,4,0,11,25,18,0,8,14,6,162,247,263,0,4,0,4,0,12,27,23,0,11,18,8,811100
577601,0.2151335,165,212,255,0,5,0,10,7,5,11,8,7,8,0,7,115,137,288,0,5,0,10,6,9,11,6,13,11,0,9,261100
577602,0.319869,511,505,498,4,15,18,54,51,32,37,22,35,20,13,21,397,444,579,5,17,21,60,54,62,45,26,54,28,19,30,362500
577603,0.315747,992,861,1275,37,21,27,40,64,70,119,110,27,88,67,20,707,789,1540,30,18,55,45,76,114,119,158,82,126,102,34,462600
599000,0.7197171,406,193,113,2,1,0,1,7,0,260,107,5,161,69,8,171,114,86,0,2,0,1,6,0,192,95,16,133,58,7,388100
600100,0.8003309,34,0,0,1043,96,34,2,0,0,506,73,7,399,64,8,21,7,0,894,148,46,2,0,0,578,145,20,447,79,11,142800
600201,0.7336861,6,0,0,563,93,10,10,0,0,369,70,8,299,51,9,4,1,0,463,116,16,10,0,0,405,126,23,321,62,12,137100
600202,0.7464865,16,0,0,1108,127,24,2,8,0,467,70,12,331,60,5,14,0,0,1020,171,51,2,8,0,565,147,24,399,75,12,136800
600301,0.8380668,27,0,0,999,151,17,9,0,0,670,82,17,492,58,20,23,0,0,853,162,62,8,1,0,758,181,34,546,80,24,142700
600302,0.3403846,8,1,7,575,256,42,2,2,1,99,22,11,87,20,12,4,3,6,444,268,98,1,3,1,108,39,17,97,24,15,152500
600400,0.424349,12,5,4,807,389,130,1,5,0,16,22,8,27,27,0,6,7,3,590,421,196,1,5,0,14,23,17,31,27,1,168600
600501,0.2907104,0,10,16,457,254,128,1,1,0,14,16,7,23,27,0,0,7,11,280,230,170,1,1,0,9,20,10,21,28,1,183700
600502,0.3412587,32,0,0,210,197,76,8,1,1,85,44,13,68,24,10,30,0,0,182,222,143,6,5,1,101,73,34,92,30,16,171100
600601,0.3840654,19,0,2,439,328,113,3,1,0,30,4,6,29,15,6,14,1,1,303,329,170,2,2,0,34,9,7,31,20,7,192100
600602,0.9537914,5,0,0,419,48,7,1,0,0,345,62,0,241,56,0,4,0,0,319,60,13,1,0,0,366,96,4,243,59,1,162500
600702,0.3226121,26,5,0,523,299,95,3,0,0,44,25,0,17,22,15,22,5,0,439,302,199,3,1,0,56,33,12,21,32,20,192100
600703,0.1065217,73,0,0,273,381,167,0,11,0,7,6,0,14,25,0,53,11,0,203,367,288,0,12,0,5,13,0,16,32,2,191300
600704,0.4868217,26,33,0,747,286,109,2,0,0,24,8,8,39,5,9,20,11,20,620,356,180,2,0,0,31,7,15,47,8,12,199400
600802,0.5139373,35,18,9,508,305,153,1,4,0,68,14,0,61,20,9,28,16,7,389,308,225,1,4,0,83,17,5,71,23,13,210100
600902,0.840694,105,34,5,1260,433,37,16,0,5,483,105,13,305,85,20,86,33,5,1090,520,120,14,2,5,583,188,28,369,109,28,138000
600911,0.5586975,83,72,4,305,212,29,2,5,5,268,110,5,188,79,5,65,46,19,236,203,82,2,4,7,301,157,29,213,99,9,164700
600912,0.4702341,99,9,8,367,107,41,12,0,0,574,209,52,399,148,37,73,16,6,286,126,72,11,1,0,644,330,118,455,181,48,148800
601001,0.8436396,67,14,0,740,174,37,23,0,0,79,12,0,85,0,0,47,12,3,576,214,76,21,3,0,91,18,0,95,2,0,230000
601002,0.7634834,73,28,0,913,352,69,40,0,0,418,73,22,331,62,7,65,17,8,752,463,154,40,6,0,492,176,39,406,87,11,156000
601100,0.8954147,48,10,5,753,155,46,24,18,0,696,133,28,542,102,4,37,12,4,585,235,78,24,15,4,839,208,68,621,123,9,150200
601202,0.4314477,98,31,13,137,15,3,0,20,2,472,158,105,300,137,60,54,40,8,121,33,6,0,23,2,570,326,153,373,178,83,155300
601211,0.8497317,38,12,15,531,115,13,24,0,0,266,69,5,184,32,5,34,7,17,473,173,46,25,3,0,351,113,12,236,43,7,163700
601212,0.8210369,82,23,0,660,131,60,21,0,0,807,167,44,511,126,37,67,6,13,498,212,84,22,0,0,908,291,98,568,160,49,154900
601302,0.7684028,87,61,13,1533,555,77,41,9,0,357,59,0,316,49,0,64,58,19,1309,716,212,44,12,0,455,102,17,395,71,4,189700
601303,0.8673277,67,24,0,1235,315,50,29,0,0,292,53,5,262,35,6,47,32,0,994,507,109,25,7,0,327,124,16,310,56,8,132500
601401,0.6861314,82,30,11,603,111,17,21,8,0,424,151,33,320,70,23,38,25,10,506,196,50,23,6,4,534,204,84,380,97,30,158900
601402,0.4613703,105,49,12,101,58,0,28,6,0,651,277,61,406,185,57,39,32,5,76,59,14,22,13,1,757,395,140,456,229,74,160800
601501,0.8281853,26,27,3,140,0,17,12,0,0,630,141,28,428,129,15,12,10,3,125,26,14,13,0,0,803,220,62,521,152,25,157000
601502,0.6898657,29,15,0,17,4,0,21,0,0,553,148,27,376,84,20,0,0,0,17,3,0,22,0,0,612,180,59,436,105,29,162800
601600,0.666043,99,6,0,35,12,0,13,2,2,737,125,35,485,85,29,0,0,0,31,14,0,10,5,2,862,218,57,578,121,38,151900
601700,0.7515823,52,16,0,103,11,0,36,0,0,849,170,17,617,118,17,1,1,0,83,32,2,38,0,0,1044,291,39,734,160,27,154400
601801,0.5730479,27,7,8,36,12,4,15,0,4,519,146,10,419,84,6,0,0,0,21,17,3,13,0,4,511,147,45,398,92,11,143800
601802,0.6600419,46,7,0,29,13,17,12,2,0,656,134,37,459,98,28,0,0,0,27,8,22,12,3,0,737,181,75,522,127,35,158800
601900,0.7700497,37,11,6,253,48,3,35,0,0,813,169,26,527,144,15,18,5,4,166,73,5,32,0,0,837,247,47,509,144,24,160100
602002,0.6004902,61,0,24,121,34,8,4,9,22,309,189,24,215,124,16,47,2,21,92,50,8,3,10,23,347,253,57,235,141,24,147300
602003,0.618107,30,6,18,235,112,18,27,0,0,475,254,39,320,188,33,24,5,15,186,129,16,27,0,0,531,368,81,350,218,40,160100
602004,0.5500486,27,0,0,331,119,32,10,0,0,282,197,15,217,101,12,19,3,0,245,141,51,8,2,0,282,270,70,232,125,19,165500
602103,0.8384832,167,44,18,548,86,21,75,35,0,845,225,28,583,146,29,116,64,16,453,122,49,73,39,5,959,359,98,662,185,36,151900
602104,0.7886992,129,21,14,454,181,23,55,19,5,597,153,19,394,122,14,91,28,11,372,176,58,52,21,7,661,258,36,433,147,18,154600
602105,0.8002905,150,30,0,364,75,20,34,27,18,481,154,0,343,96,0,106,36,6,279,122,34,34,28,21,529,267,21,391,123,1,164700
602106,0.7912191,287,115,61,483,116,15,67,41,37,638,199,6,480,128,6,217,113,72,383,209,28,75,45,43,763,330,46,583,171,16,183900
602200,0.4521531,382,260,202,214,62,36,52,51,17,527,199,60,283,115,25,267,227,220,185,69,58,53,60,28,607,302,128,341,153,39,203900
602301,0.2668743,418,366,175,32,44,6,71,80,0,384,265,37,184,171,39,276,289,228,33,38,14,70,91,14,437,340,116,236,220,56,179600
602302,0.100271,209,387,265,4,9,8,14,22,43,41,61,20,27,31,8,124,253,297,4,7,10,16,22,52,43,68,36,36,33,15,275200
602402,0.5229316,394,352,90,215,139,22,70,97,32,365,297,96,196,169,136,297,288,132,164,173,57,68,119,46,423,395,200,248,211,187,196700
602403,0.8246559,173,97,18,450,67,0,108,36,4,526,147,15,396,69,5,130,62,38,390,70,25,103,36,14,574,242,47,445,91,5,194200
602404,0.8138244,273,151,19,429,108,28,106,66,48,458,214,32,342,137,23,177,159,60,334,227,28,115,62,77,562,324,94,430,182,37,195000
602501,0.7953166,289,48,37,1365,250,0,145,68,9,937,186,61,625,168,48,219,52,45,1141,408,42,153,63,24,1108,329,128,738,220,64,149800
