 id,cancer,resp,neuro,qtri00,qtri90,val90,pov00,pov09,inc00,inc09,pubass00,pubass09,totpop00,totpop09,pfb00,pfb09,pu1800,pu1809,po6500,po6509,pfhh00,pfhh09,phsd00,phsd09,pba00,pba09,medval00,medval09,ntri00,ntri09,nata,ppw00,ppw09,ppa00,ppa09,ppb00,ppb09,pph00,pph09,pneng00,pneng09,crime,api_elem,api_hs,dairport,dbeach,dcollege,dsports,dwater,units00,occ_units00,pocc_units00,pocc_0_units00,pocc_1_units00,pocc_2_units00,pocc_3_units00,pocc_4_units00,pocc_5m_units00,pdetach00,pmobile00,pb90_00,pb80_00,pb70_00,pb60_00,pb50_00,pb40_00,pb30_00,pkitchen00,pbath00,manuf,units90,occ_units90,pocc_units90,pocc_0_units90,pocc_1_units90,pocc_2_units90,pocc_3_units90,pocc_4_units90,pocc_5_units90,pdetach90,pmobile90,pb80_90,pb70_90,pb60_90,pb50_90,pb40_90,pb30_90,pkitchen90,pbath90,inc90,pov90,pa90,asian90,black90,hisp90,white90,pu18_90,pg65_90,pforeign90,pfhh90,phsd90,pnohigh90,pba90,med_val_occ90,med_month_ownercost_mort90,med_month_ownercost_nomort90,prent, delta_a, delta_b, delta_h, delta_w, delta_b_6, delta_b_9,vcrime
651302,72.11486697,15.61041323,0.205590311,32,4153,474700,0.0542507,0.0605551,75079,109323,0.009361,0.0203488,6046,6049,0.2036057,0.2307819,0.2173338,0.2231774,0.1993053,0.2040007,0.2182264,0.2508306,0.017094,0,0.5363616,0.5378003,473400,1000001,1,2,72.114867,0.7619914,0.7401223,0.1357923,0.1241527,0.0086007,0,0.0567317,0.0970408,0.06,0.042,612,858,764,2.9,1.9,6,11.8,7.5,2494,2447,0.9811548,0.002452,0.0163465,0.0841847,0.4380875,0.2047405,0.0747854,0.8107888,0.002452,0.0126686,0.0102166,0.0604822,0.0931753,0.5034736,0.1303637,0.0102166,1,1,0.1717277,2488,2431,0.9770901,0.0164541,0.0736322,0.1291649,0.5376388,0.1953928,0.047717,1,0,0.0101833,0.0702648,0.104888,0.6461303,0.1527495,0.0117108,0.9863344,0.9967092,62203,0.04532,0.0212418,0.1177822,0.0067257,0.0483924,0.8725393,0.1802821,0.1617454,0.1984908,0.1407407,0.0243902,0.0279342,0.4421827,474700,1542,215,0.1794033,0.918036137,-9.632835998,0.76421684,3.475160431,-15.51270345,-21.39256175,67
651400,84.31348164,17.33027989,0.252086563,27161,22990.80859,352329,0.0583333,0.0854065,58333,61713,0.0118977,0.0211416,8417,7822,0.257574,0.3003068,0.2321492,0.2260291,0.1334205,0.1405012,0.2759336,0.3494413,0.0156658,0,0.3712896,0.4710236,377300,688900,4,5,84.3134816,0.5966496,0.5631552,0.2740881,0.3185886,0.0089105,0.0107389,0.0797196,0.0755561,0.09,0.15,1215,803,715,1.2,5.1,5.4,10.8,4.5,3471,3374,0.9720542,0.0041494,0.033195,0.116479,0.3117961,0.1191464,0.0228216,0.5136337,0.0652045,0.0201541,0.0539419,0.1680498,0.0634262,0.2382928,0.0471251,0.0165975,0.9974071,0.9974071,0.1652319,3022,2916,0.9649239,0.0260631,0.1820988,0.2825789,0.3813443,0.0915638,0.0363512,0.8183324,0.1347322,0.0381005,0.316952,0.0889012,0.4533407,0.0668139,0.0270569,0.9966909,1,47441,0.064444,0.0530943,0.2256154,0.006055,0.0733184,0.7481901,0.2210083,0.1133342,0.2385152,0.165524,0.0432432,0.0274209,0.3522531,352329,1325,196,0.3924126,3.547908725,2.914356421,-1.105297285,2.681317335,3.942237278,4.970134248,573
670001,83.88108091,19.01768582,0.258569453,43909,18837.80859,312800,0.0772916,0.0684211,45104,64375,0.0176565,0.0071878,3244,2872,0.1914303,0.2207521,0.22873,0.2503482,0.1433416,0.1267409,0.2884615,0.3477089,0.1456311,0,0.2395519,0.2404181,251900,560900,4,4,83.8810809,0.5712084,0.474234,0.1217633,0.1587744,0.0178792,0.0107939,0.2435265,0.3391365,0.1,0.139,1215,791,595,2.1,6.9,3.6,8.4,2.8,1294,1248,0.9644513,0.0160256,0.125,0.1057692,0.2540064,0.1169872,0.0088141,0.431891,0.0857372,0.0544872,0.1185897,0.0552885,0.1330128,0.2083333,0.0296474,0.0272436,0.9945904,0.9945904,0.1041534,1289,1237,0.9596586,0.0493129,0.2069523,0.3177041,0.2772838,0.1317704,0.0169766,0.671504,0.2150396,0.146438,0.141161,0.3047493,0.2730871,0.0514512,0.0488127,0.9937937,1,39844,0.103777,0.0669291,0.1201829,0.0104507,0.1551274,0.8118877,0.2021555,0.1286741,0.1740692,0.1898396,0.4,0.0776567,0.2016349,312800,1415,186,0.3733974,2.364164607,0.892607377,0.52135054,1.693359567,1.920465916,2.948362863,573
670002,84.21989153,19.22555285,0.253920609,17281,61.5,276400,0.1002667,0.0629474,42656,67276,0.0454545,0.0444753,3773,4051,0.2356215,0.2545051,0.2615955,0.2801777,0.115823,0.0822019,0.3380952,0.3648367,0.1904762,0.1042,0.2219992,0.2239468,245000,562500,2,2,84.2198915,0.4998675,0.3784251,0.1250994,0.1362627,0.0315399,0.0269069,0.2859793,0.4078006,0.11,0.085,1215,620,595,2.6,6.6,3.1,9,2,1514,1470,0.9709379,0,0.022449,0.0863946,0.1721088,0.0598639,0.0210884,0.3306122,0.0115646,0.0258503,0.0278912,0.0537415,0.0612245,0.1081633,0.0408163,0.0442177,0.9953765,0.9953765,0.1347558,1554,1477,0.9504505,0.0643196,0.2234259,0.3859174,0.2450914,0.0765064,0.0047393,0.9312977,0.0324427,0.0591603,0.120229,0.129771,0.351145,0.1469466,0.1927481,0.9929215,0.9972918,37500,0.075186,0.0826389,0.0864523,0.0013179,0.2061149,0.8028466,0.2583026,0.1078018,0.1394307,0.1957895,0.2747253,0.1136272,0.1298019,276400,1347,155,0.6380953,1.825495364,1.008387488,0.533483369,1.090923742,2.036265087,3.064162054,573
670003,81.09892842,18.01435438,0.241623223,27129,18837.80859,281700,0.0602948,0.0591922,46423,65437,0.0446504,0.0199909,6037,5744,0.1878416,0.2043872,0.2708299,0.2047354,0.1091602,0.0926184,0.3329124,0.3116765,0.1284404,0.0415,0.176783,0.250366,255800,524600,3,3,81.0989284,0.5752857,0.4813719,0.0899453,0.1424095,0.015405,0,0.2741428,0.3494081,0.06,0.073,1215,736,715,1.7,6.6,4,9.4,2.9,2460,2376,0.9658536,0.003367,0.0824916,0.1127946,0.1544613,0.0917508,0.0197811,0.3594276,0.0614478,0.0239899,0.0711279,0.0820707,0.0618687,0.0774411,0.0496633,0.0984849,0.9934959,0.9934959,0.157398,2460,2327,0.945935,0.0189085,0.2264719,0.4499355,0.2191663,0.0790718,0.0064461,0.6825095,0.2081749,0.1958175,0.1910646,0.1321293,0.2015209,0.1197719,0.1520912,0.995935,1,35420,0.079825,0.0625,0.0835355,0.0235702,0.1772964,0.8025997,0.2325823,0.1176776,0.1634315,0.1309371,0.1195219,0.0520186,0.1741719,281700,1229,163,0.5353535,2.582288567,-10.09037411,0.876039334,1.934450285,-15.97024144,-21.85009974,573
670100,84.57051893,18.21267549,0.244732713,501,61.5,362049,0.1626506,0.0558519,40938,71250,0.0322226,0.0296465,6484,6784,0.1900062,0.2290684,0.240438,0.2569281,0.1010179,0.1065743,0.3670932,0.2755606,0.0635838,0,0.2608794,0.3260632,287200,549000,1,1,84.5705189,0.5203578,0.4391215,0.1252313,0.1306014,0.0615361,0.0614682,0.2384331,0.2839033,0.06,0.049,1215,620,715,2.3,6.5,3.9,10.2,2.8,2823,2735,0.9688275,0.0051188,0.0310786,0.1444241,0.1787934,0.0756856,0.0215722,0.3038391,0.0186472,0.016819,0.0497258,0.1590494,0.0917733,0.0650823,0.0416819,0.0325411,0.9861849,0.9861849,0.189063,3151,3028,0.9609648,0.0184941,0.2391017,0.4042272,0.2229194,0.0951123,0.0201453,0.6565371,0.0911661,0.1102474,0.3286219,0.2402827,0.1625442,0.0989399,0.0586572,0.9996827,1,41519,0.115209,0.065737,0.1060858,0.0272476,0.1793914,0.7791148,0.2210235,0.0983403,0.1864454,0.2965739,0.1018868,0.053067,0.2709847,362049,1488,199,0.5433272,2.68375181,2.685470341,0.936561406,2.12940779,3.713354602,4.741251575,573
670201,68.79641406,16.02924557,0.183836361,0,0,381116,0.0138853,0.0476066,87824,114583,0.0105471,0.0053476,3889,3823,0.1812805,0.1912111,0.2213937,0.2594821,0.1846233,0.2105676,0.196452,0.276738,0,0,0.5465487,0.6093403,702600,1000001,0,0,68.7964141,0.7426074,0.749673,0.1457958,0.1598221,0.0118282,0.0060162,0.0611983,0.0520534,0.02,0.066,1273,777,715,2.7,6.1,5,11.8,4.4,1558,1522,0.9768934,0,0.0755585,0.0978975,0.2654402,0.3186597,0.1038108,0.7003942,0,0.0151117,0.022339,0.3416557,0.2352168,0.1813403,0.0597898,0.0059133,1,1,0.1701353,1239,1217,0.9822437,0.0131471,0.1413311,0.1018899,0.3270337,0.2908792,0.1265407,0.8224907,0,0.0130112,0.3540892,0.232342,0.3420074,0.0539033,0,1,1,62337,0.023607,0.0069822,0.0960025,0.0056657,0.0327353,0.8879446,0.1633617,0.1054454,0.0985206,0.0783699,0,0.0084424,0.5609962,381116,1442,263,0.1386334,1.679723134,1.223279403,-10.79427371,4.621466185,2.251123556,3.279020489,156
670202,65.87904256,14.86084255,0.172948822,0,0,610131,0.0263952,0.004451,108714,158359,0,0,2652,2696,0.1195324,0.0626855,0.275264,0.2789317,0.1881599,0.2002967,0.1445652,0.1743421,0,0,0.6116992,0.7165142,611000,1000001,0,0,65.8790426,0.759804,0.8367953,0.1474359,0.1042285,0.0090498,0.0204006,0.050905,0,0.03,0.052,1273,870,715,2.4,4.1,6.1,12.2,6,934,920,0.9850107,0,0,0.025,0.4826087,0.3532609,0.075,0.9315217,0.0043478,0.0184783,0.0347826,0.025,0.2021739,0.6065217,0.0413043,0.0076087,1,1,0.0794872,1314,1278,0.9726027,0.0015649,0.0219092,0.0305164,0.4898278,0.344288,0.1111111,0.9740484,0,0.0086505,0.1029412,0.2223183,0.6081315,0.0432526,0.0086505,1,1,100616,0.010727,0.0106036,0.1184669,0.0069686,0.0458322,0.8657197,0.2436344,0.1179309,0.152506,0.0753425,0.0066225,0.0181818,0.5075099,610131,2342,373,0.0641304,-3.309124612,11.2950389,-23.41488887,6.782179942,12.32292425,13.35082123,156
670301,64.92965043,14.06880419,0.161495893,0,0,500001,0.0090144,0.0126913,115427,158147,0.0044843,0,5006,5358,0.136636,0.1534155,0.219137,0.2577454,0.2267279,0.2164987,0.2003978,0.2035623,0,0,0.6861646,0.7164841,744100,1000001,0,0,64.9296504,0.8274071,0.8531168,0.1130643,0.0813736,0.0077907,0,0.0265681,0.027249,0.01,0.024,612,911,764,5.1,1.5,6.1,14.2,9.4,2099,2011,0.9580753,0,0.0039781,0.1447041,0.3729488,0.2839383,0.0711089,0.8538041,0,0.0367976,0.0258578,0.0596718,0.1586276,0.4022874,0.0954749,0.0979612,1,1,0.1632089,2046,1969,0.9623656,0.0132047,0.0096496,0.1858812,0.4134078,0.2590147,0.1188421,0.9653179,0,0.0092486,0.1092486,0.1895954,0.4531792,0.1075144,0.1312139,1,0.9969528,92920,0.01646,0.022657,0.0774691,0.0093287,0.0249442,0.8957615,0.1835327,0.1825188,0.1291827,0.0662651,0,0.0167153,0.6306713,500001,2001,274,0.1233217,-4.000724037,-9.348055263,-2.166561584,7.917386686,-15.22792273,-21.10778104,67
670321,68.87980263,13.27599495,0.165274258,0,0,500001,0.0443417,0.0045822,131456,162125,0,0,3704,3710,0.2181426,0.2123989,0.2302916,0.2477089,0.2030238,0.2347709,0.1208302,0.08699,0,0,0.7370753,0.7538811,896600,1000001,0,0,68.8798026,0.7170627,0.7013477,0.2149028,0.2272237,0.0143089,0.0075472,0.0261879,0.0487871,0.03,0.035,612,923,764,5.2,2.7,4.9,14.8,9.2,1411,1349,0.9560595,0,0,0.0533729,0.306894,0.3602669,0.2290586,0.9444033,0,0.0548554,0.0896961,0.2765011,0.2171979,0.2846553,0.0118606,0.0148258,1,1,0.0805231,1385,1340,0.967509,0,0,0.0634328,0.311194,0.380597,0.2447761,1,0,0.0874613,0.2182662,0.2554179,0.3537152,0.0572755,0.0232198,1,0.9955224,116830,0.023256,0.0300075,0.1612403,0.0224806,0.0242894,0.8124031,0.2105943,0.1315245,0.1821705,0.0320366,0.0532787,0.0269091,0.6312727,500001,2001,369,0.0504077,1.733213603,1.336621881,-0.300836311,4.170828356,2.364473791,3.392370732,67
670322,58.02388515,11.55953315,0.132703435,0,0,500001,0.0171033,0.0154987,128365,191200,0.0042866,0,4630,4452,0.2259179,0.1796945,0.2457883,0.2778527,0.1714903,0.1837377,0.1334966,0.1050258,0,0,0.7104779,0.7007822,762600,1000001,0,0,58.0238851,0.725054,0.7318059,0.1989201,0.1731806,0.0082073,0.0168464,0.0319654,0.0339173,0.03,0.021,612,898,764,7.5,3,2.9,17.2,10.9,1692,1633,0.96513,0,0.0036742,0.0532762,0.3263931,0.3808941,0.1377832,0.8597673,0,0.0146969,0.0453154,0.251684,0.2657685,0.2865891,0.033068,0.004899,0.9952719,0.9952719,0.1109537,1700,1637,0.9629412,0,0.0219914,0.1356139,0.2864997,0.3891264,0.1667685,0.9461853,0.0040872,0.0844687,0.280654,0.2288828,0.3440054,0.0361035,0.0217984,1,1,98183,0.028262,0.004899,0.1766079,0.0161325,0.0180429,0.805986,0.2415623,0.1091063,0.1891318,0.0606061,0,0.0140372,0.6225206,500001,2001,362,0.0979792,-3.843879132,13.29095555,-3.631542293,3.85729932,14.31884131,15.34673829,67
670403,69.86001182,15.70059388,0.187749685,0,0,117055,0.007711,0.0330882,102800,110060,0.0192308,0.0096502,2419,2448,0.2532468,0.253268,0.1785714,0.2642974,0.2410714,0.2585784,0.1376564,0.1085645,0,0,0.685744,0.7208062,575200,1000001,0,0,69.8600118,0.6217445,0.5919118,0.3054982,0.3508987,0.0086813,0.0142974,0.0392724,0.0110294,0.05,0.113,1273,901,715,4.1,4.6,4.4,13.9,7.1,928,912,0.9827586,0,0.0076754,0.0109649,0.2817982,0.4901316,0.1491228,0.9309211,0,0,0,0.0679825,0.7565789,0.1151316,0,0,1,1,0.2124874,982,943,0.9602851,0.0010604,0.0943796,0.2417815,0.2682927,0.2725345,0.1208908,0.6404011,0,0.0802292,0.3739255,0.461318,0.0802292,0.004298,0,1,0.9968187,18622,0.04067,0.0235043,0.2784561,0.0181174,0.0342655,0.6959433,0.2170146,0.1059472,0.2859393,0.1580645,0,0.012842,0.5616974,117055,404,89,0.060307,2.669379228,9.810368561,-11.72365875,3.495344671,10.83825393,11.86615091,156
670405,66.05143008,14.30725932,0.172993675,0,0,108955,0.0110544,0.0145098,101229,118871,0,0,2527,2624,0.3010367,0.3178354,0.2009569,0.2195122,0.2830941,0.3224085,0.1855779,0.2904762,0,0,0.6425993,0.6564386,558400,1000001,0,0,66.0514301,0.6529481,0.5217226,0.2916502,0.3098323,0.0098932,0.0876524,0.0229521,0.0381098,0.08,0.035,709,924,694,5.3,4.1,3.2,15.1,7.9,955,926,0.9696335,0,0.0075594,0.161987,0.262419,0.2786177,0.1587473,0.537797,0,0,0.0550756,0.2883369,0.4859611,0.0399568,0,0,1,1,0.2585513,1007,966,0.959285,0.0010352,0.0962733,0.247412,0.2619048,0.2712215,0.121118,0.6272855,0,0.0815752,0.3825598,0.4725738,0.0590717,0.0028129,0,1,0.9968944,17224,0.041781,0.0239583,0.2841172,0.0185042,0.0339244,0.6896685,0.2158828,0.1056284,0.2906708,0.1577287,0,0.0125477,0.563557,108955,368,84,0.1306695,2.254922968,11.21857339,-0.993817821,2.01954995,12.24645869,13.27435566,181
670406,65.36917029,13.48799559,0.181274452,0,0,68500,0.0183312,0.0274664,136930,173292,0,0,1620,1784,0.3015171,0.3346412,0.1915297,0.220852,0.1340076,0.2012332,0.1440823,0.2555392,0,0.22,0.6696113,0.719457,794100,1000001,0,0,65.3691703,0.5475309,0.5011211,0.3679012,0.4103139,0.0148148,0,0.0339506,0.066704,0.1,0.142,709,900,694,6.2,3.2,2.3,16,8.9,604,582,0.9635761,0,0.0274914,0.0601375,0.2989691,0.3109966,0.1701031,0.5893471,0,0.128866,0.242268,0.4226804,0.0652921,0.0085911,0,0,1,1,0.1836999,633,607,0.9589257,0.0016474,0.0971993,0.247117,0.261944,0.2718287,0.1202636,0.6263982,0,0.0805369,0.3825503,0.4720358,0.0604027,0.0022371,0,1,0.9983525,10829,0.041615,0.0248344,0.2838749,0.0183936,0.0337216,0.6897609,0.2158185,0.1054568,0.2906193,0.16,0,0.0130208,0.5642361,68500,231,53,0.1323024,2.788325698,-8.862546037,-0.572772603,4.849321385,-14.74241351,-20.62227181,181
670407,75.70462605,15.18427337,0.220203307,0,0,218985,0.059292,0.048452,79456,83588,0.0193781,0.0214388,5612,5717,0.3968142,0.3863915,0.2617699,0.2985832,0.1079646,0.1100227,0.274875,0.2377323,0.0229508,0.0411,0.6125914,0.6519453,445100,839700,0,0,75.7046261,0.4855666,0.4002099,0.41732,0.4285464,0.0176408,0.0685674,0.0381326,0.0606962,0.11,0.145,612,922,712,5.5,4,3.4,15.3,8.8,2278,2202,0.9666374,0.0036331,0.0059037,0.1571299,0.2025431,0.1625795,0.0317893,0.2352407,0,0.0286104,0.0426885,0.2970027,0.1653043,0.0168029,0.0045413,0.0086285,0.9960492,0.9960492,0.1550918,2023,1941,0.9594662,0.0015456,0.0963421,0.2478104,0.262236,0.2709943,0.1205564,0.6281512,0,0.0819328,0.3823529,0.4719888,0.0602241,0.0028011,0,1,0.997424,34618,0.041772,0.0238342,0.2840975,0.0186073,0.0339536,0.6900058,0.2158066,0.1056973,0.2906196,0.1583072,0,0.0124898,0.5636709,218985,740,169,0.4364214,3.388862087,5.99193222,0.139981898,2.322913271,7.019817979,8.047714954,67
670411,64.79739901,13.84357251,0.170433969,0,0,419981,0.0435491,0.027027,94505,122841,0.0046512,0,4339,4107,0.2682813,0.2559046,0.2890079,0.2639396,0.1718677,0.1436572,0.1559871,0.1844864,0.0163934,0.0341,0.5844904,0.6900036,477800,934100,0,0,64.797399,0.6450795,0.5573411,0.2673427,0.3140979,0.0064531,0.0070611,0.043328,0.0854638,0.07,0.059,612,923,764,4.1,3.3,4.9,13.8,7.8,1561,1512,0.9686099,0,0.015873,0.0376984,0.4093915,0.3584656,0.0330688,0.837963,0,0,0,0.0410053,0.3359788,0.4583333,0.0145503,0.0046296,0.9884689,0.9884689,0.1384778,1361,1324,0.9728141,0,0.0037764,0.026435,0.5203928,0.3980362,0.0506042,0.9956672,0,0.0060659,0.0441941,0.3856153,0.5346621,0.0138648,0.0043328,1,1,64712,0.023175,0.0075815,0.2325705,0.0164981,0.0351251,0.7480043,0.2275146,0.1234699,0.2833954,0.035343,0.0277778,0.0113293,0.5181269,419981,1208,181,0.1455026,2.823834973,4.683705685,0.361421739,1.999230007,5.711580507,6.739477471,67
670413,71.98458392,14.153341,0.196954198,0,0,217430,0.0332581,0.0290909,87657,118097,0.0119565,0.0117994,4871,4688,0.356395,0.3464164,0.2350647,0.246587,0.1874359,0.2111775,0.1908146,0.1533923,0,0,0.6348804,0.7009346,543900,1000001,0,0,71.9845839,0.5263806,0.5369027,0.3954014,0.3705205,0.0172449,0.006186,0.031821,0.0351962,0.1,0.128,612,920,764,6.3,3.5,3.1,16.1,9.7,1870,1829,0.9780748,0.004374,0.0229634,0.0344451,0.220339,0.3860033,0.1421542,0.7402952,0,0.004374,0.0049207,0.2269,0.5237835,0.0371788,0.0092947,0.0038272,1,1,0.165692,1470,1427,0.9707483,0.0021023,0.0833917,0.1310441,0.2403644,0.3335669,0.2095305,0.9281768,0,0.0451197,0.320442,0.6012892,0.0313076,0,0.0027624,0.9965987,1,36281,0.019642,0.0160727,0.3001988,0.0181412,0.0280815,0.6727137,0.2122266,0.1011431,0.2842942,0.0789474,0.03125,0.0189489,0.6235252,217430,676,123,0.1897212,8.67E-02,0.583867142,-2.38387132,3.644212352,1.611720303,2.639617245,67
670414,55.45748097,11.152272,0.120264033,0,0,282576,0.0326831,0.0416667,95048,90139,0.0060484,0,3947,3960,0.3635673,0.4550505,0.2123131,0.2550505,0.1525209,0.1886364,0.1710438,0.1754518,0,0,0.6544448,0.6814414,676100,1000001,0,0,55.457481,0.5525716,0.4525253,0.3351913,0.4287879,0.024829,0.0068182,0.0392703,0.0813131,0.09,0.12,612,898,719,8,1.5,1.4,17.8,10.9,1530,1485,0.9705882,0,0,0.0040404,0.1407407,0.3791246,0.1744108,0.6936027,0,0.0296296,0.0296296,0.1979798,0.4074074,0.03367,0,0,1,1,0.1189427,1910,1854,0.9706807,0.0026969,0.083603,0.1305286,0.2400216,0.3333333,0.2098166,0.9277108,0,0.0460666,0.3196315,0.6002835,0.0304748,0,0.0028349,0.9963351,1,47151,0.019702,0.0155914,0.3,0.0181644,0.0282983,0.6724665,0.2120459,0.1011472,0.28413,0.0795632,0.033033,0.0189821,0.6233838,282576,878,160,0.3016835,3.798310262,0.256853675,0.386193054,1.975472754,1.284704309,2.312601248,67
670500,66.04940202,14.27346769,0.165571473,0,0,401170,0.0128411,0.0089521,200001,205417,0,0.0146819,1871,1899,0.1721005,0.2201159,0.2565473,0.2538178,0.2175307,0.2527646,0.1162791,0.1305057,0,0,0.6506746,0.7187257,1000001,1000001,0,0,66.049402,0.7653661,0.7514482,0.1400321,0.1590311,0.02031,0.0121116,0.0454303,0.0626646,0.01,0.026,692,916,694,4.7,5.7,3.3,13.9,5.8,682,645,0.9457478,0,0,0.0697674,0.2186047,0.3224806,0.3302326,0.9302326,0,0.0682171,0.0790698,0.0868217,0.1364341,0.4062015,0.0542636,0.1100775,1,1,0.1607143,1040,992,0.9538462,0.0030242,0.0544355,0.141129,0.2872984,0.3497984,0.1633064,0.8882619,0,0.1015801,0.2110609,0.2832957,0.2990971,0.0699774,0.0248307,1,1,100152,0.03049,0.0119403,0.1298561,0.0165468,0.0435252,0.8384892,0.2068345,0.1334532,0.1586331,0.0788644,0,0.0135406,0.5857573,401170,1591,299,0.0589147,1.567347962,1.650722846,-1.205292292,4.767981611,2.678567006,3.706463939,0
670600,58.17998994,11.75591402,0.132301536,0,0,463861,0.0187354,0.016625,116609,149639,0.0044053,0,7331,6831,0.242585,0.2591129,0.2130612,0.2175377,0.1877551,0.2365686,0.1737226,0.2300718,0,0.0332,0.6302693,0.6702692,682500,1000001,0,0,58.1799899,0.6833993,0.6584687,0.20843,0.2252964,0.0274178,0.0172742,0.0477425,0.0910555,0.03,0.077,692,872,694,7.6,3.6,1.5,14.9,7.8,2916,2757,0.9454733,0.0029017,0.0170475,0.0957563,0.2092855,0.400798,0.120058,0.7221618,0,0.0845122,0.1316649,0.1215089,0.34893,0.1523395,0.0054407,0.0014509,1,1,0.124652,2281,2162,0.9478299,0,0.0471785,0.2058279,0.2798335,0.3644773,0.1026827,0.8417894,0,0.1565739,0.1969449,0.3977087,0.2045826,0.0218221,0.0027278,1,1,89217,0.038455,0.0133949,0.1618497,0.0171759,0.0483898,0.8019818,0.2160198,0.1334434,0.180512,0.0729313,0,0.0134197,0.5807496,463861,1857,306,0.1541531,0.849903742,1.575140271,0.874136341,2.601007478,2.603019398,3.630916365,0
670701,94.61500118,20.06463119,0.265946935,0,0,413504,0.0431239,0.0550678,79013,100304,0.0207655,0.0353387,6777,7518,0.1561163,0.2841181,0.2260587,0.2593775,0.2000885,0.1779729,0.2371092,0.199411,0,0,0.3571133,0.4016506,389700,777700,0,0,94.6150012,0.6705032,0.5325885,0.1034381,0.1456504,0.0438247,0.0597233,0.1519846,0.2353019,0.03,0.079,692,810,694,5.2,3.8,3.5,11.2,3.4,2511,2463,0.9808841,0,0.0129923,0.1205847,0.408851,0.2996346,0.0259846,0.6926512,0,0.0048721,0.0527812,0.2379212,0.2050345,0.3321153,0.0227365,0.0125863,1,1,0.1255973,2594,2530,0.9753277,0.0003953,0.0272727,0.1841897,0.43083,0.3335968,0.0233202,0.8373272,0,0.0281106,0.2493088,0.2889401,0.4046083,0.0271889,0.0023041,0.9922899,0.9924901,63149,0.063149,0.0505775,0.0855337,0.0390449,0.1376404,0.8505618,0.2198034,0.1203652,0.1358146,0.1763285,0.0227273,0.0336237,0.3255013,413504,1282,215,0.1319529,3.785537778,7.423881907,1.86696107,2.558939716,8.451767585,9.479664561,0
670702,67.90294329,14.79435882,0.185113387,0,0,680057,0.0186741,0.0561234,110691,151875,0.0049554,0,5357,5381,0.150644,0.1724586,0.2253127,0.2375023,0.2135524,0.2224494,0.1447041,0.1442308,0,0,0.5649237,0.6646311,671400,1000001,0,0,67.9029433,0.7823409,0.7498606,0.1093896,0.1022115,0.0229606,0.0083628,0.0634684,0.1005389,0,0.011,692,863,694,5.9,3.9,2.1,12.2,4.8,2044,2011,0.9838552,0,0,0.0646445,0.4077573,0.3630035,0.1173545,0.9497762,0,0.0193933,0.0233715,0.1750373,0.332173,0.3326703,0.026355,0.0437593,1,1,0.1345309,2223,2159,0.9712101,0.0041686,0.005095,0.0699398,0.4302918,0.339509,0.1509958,0.9946937,0,0.0279788,0.1649783,0.3178968,0.3560058,0.0574047,0.0747709,0.9923527,0.9986105,153203,0.024032,0.0150273,0.0882157,0.0144807,0.0579228,0.8803262,0.1892477,0.1659454,0.1607856,0.0690738,0,0.0102087,0.5351633,680057,2723,445,0.0472402,-2.385064144,0.673256342,0.571646398,3.642101368,1.701121742,2.729018696,0
700100,90.98307369,23.97123564,0.359234934,0,36.8525,279200,0.1584865,0.1763108,27543,33674,0.0537786,0.0408821,10257,10002,0.5727795,0.544791,0.0961295,0.0696861,0.2290143,0.2221556,0.3986653,0.405598,0.0700637,0,0.3424481,0.4894174,313300,948500,0,1,90.9830737,0.8053037,0.7819436,0.0342205,0.0567886,0.0311982,0.0217956,0.0991518,0.1213757,0.31,0.337,2784,647,509,11.8,14.5,1.1,8.6,6.3,5861,5694,0.9715066,0.004215,0.0173867,0.0295047,0.0173867,0.0038637,0.0015806,0.0316122,0,0.00281,0.0077274,0.0029856,0.0038637,0.0100105,0.0038637,0.0426765,0.9860092,0.9860092,0.0735772,5855,5675,0.9692571,0.1069603,0.554185,0.3029075,0.030837,0.0017621,0.003348,0.4672489,0.0283843,0.1441048,0,0.0436681,0.1310044,0.1222707,0.5305677,0.9873613,0.9950661,21501,0.158372,0.1509703,0.0369914,0.0370862,0.1264346,0.8738499,0.1204591,0.215783,0.5125676,0.3337516,0.0758929,0.1236674,0.2726842,279200,1121,210,0.9260625,0.819042623,0.238320921,-1.116509838,1.688242156,1.266202555,2.294099526,1015
700200,91.51704652,23.51538107,0.354181678,0,0,227300,0.1117095,0.1124694,37239,49075,0.0254237,0.0154949,6499,6561,0.3012771,0.2161256,0.0381597,0.036275,0.1529466,0.1739064,0.372226,0.4049491,0.1153846,0,0.5165779,0.556535,329300,593800,0,0,91.5170465,0.8122788,0.762841,0.0356978,0.0553269,0.0276966,0.0149367,0.0920142,0.1030331,0.1,0.088,2784,666,509,11.5,14.3,2,7.9,6.1,4541,4371,0.9625633,0.0018302,0.0409517,0.0455273,0.011439,0,0,0.0118966,0,0,0.0034317,0.0089224,0.0150995,0.0249371,0.0070922,0.0402654,0.9788593,0.9788593,0.0296548,4407,4239,0.9618788,0.101439,0.5562633,0.3163482,0.0224109,0.0021231,0.0014154,0.0724346,0,0.0764588,0.0784708,0.1408451,0.3279678,0.0965795,0.2796781,0.9965963,1,28506,0.098454,0.0881445,0.0219847,0.0282443,0.0737405,0.9253435,0.0665649,0.1793893,0.3184733,0.1928251,0,0.0534908,0.3820771,227300,1225,175,0.9002517,0.539012689,-0.328223839,-1.455132751,1.405761126,0.6996522,1.727549165,1015
