"","area","year","race","income","count"
"41558",502402,"09","asian","l",0
"41559",502500,"09","asian","l",39
"41560",502601,"09","asian","l",10
"41561",502602,"09","asian","l",47
"41562",502700,"09","asian","l",20
"41563",502800,"09","asian","l",75
"41564",502901,"09","asian","l",13
"41565",502902,"09","asian","l",11
"41566",503000,"09","asian","l",15
"41567",503101,"09","asian","l",66
"41568",503102,"09","asian","l",14
"41569",503201,"09","asian","l",9
"41570",503202,"09","asian","l",10
"41571",503301,"09","asian","l",7
"41572",503302,"09","asian","l",20
"41573",503401,"09","asian","l",26
"41574",503402,"09","asian","l",7
"41575",503501,"09","asian","l",36
"41576",503502,"09","asian","l",37
"41577",503601,"09","asian","l",35
"41578",503602,"09","asian","l",49
"41579",503701,"09","asian","l",24
"41580",503702,"09","asian","l",17
"41581",503703,"09","asian","l",367
"41582",503801,"09","asian","l",96
"41583",503802,"09","asian","l",77
"41584",503901,"09","asian","l",21
"41585",503902,"09","asian","l",33
"41586",504001,"09","asian","l",55
"41587",504002,"09","asian","l",47
"41588",504101,"09","asian","l",66
"41589",530003,"09","asian","l",96
"41590",530004,"09","asian","l",76
"41591",530005,"09","asian","l",187
"41592",530006,"09","asian","l",151
"41593",530101,"09","asian","l",84
"41594",530102,"09","asian","l",71
"41595",530202,"09","asian","l",42
"41596",530203,"09","asian","l",64
"41597",530204,"09","asian","l",35
"41598",530301,"09","asian","l",9
"41599",530302,"09","asian","l",15
"41600",530400,"09","asian","l",194
"41601",530500,"09","asian","l",1
"41602",530601,"09","asian","l",15
"41603",530602,"09","asian","l",13
"41604",530700,"09","asian","l",9
"41605",530801,"09","asian","l",32
"41606",530802,"09","asian","l",18
"41607",530901,"09","asian","l",9
"41608",530902,"09","asian","l",39
"41609",531000,"09","asian","l",9
"41610",531101,"09","asian","l",11
"41611",531102,"09","asian","l",8
"41612",531201,"09","asian","l",5
"41613",531202,"09","asian","l",11
"41614",531301,"09","asian","l",3
"41615",531302,"09","asian","l",3
"41616",531501,"09","asian","l",6
"41617",531502,"09","asian","l",1
"41618",531602,"09","asian","l",3
"41619",531603,"09","asian","l",7
"41620",531604,"09","asian","l",5
"41621",531701,"09","asian","l",1
"41622",531702,"09","asian","l",10
"41623",531800,"09","asian","l",4
"41624",531901,"09","asian","l",14
"41625",531902,"09","asian","l",7
"41626",532001,"09","asian","l",7
"41627",532002,"09","asian","l",31
"41628",532101,"09","asian","l",36
"41629",532102,"09","asian","l",40
"41630",532200,"09","asian","l",37
"41631",532302,"09","asian","l",10
"41632",532303,"09","asian","l",26
"41633",532304,"09","asian","l",9
"41634",532500,"09","asian","l",22
"41635",532603,"09","asian","l",8
"41636",532604,"09","asian","l",1
"41637",532605,"09","asian","l",14
"41638",532606,"09","asian","l",5
"41639",532700,"09","asian","l",1
"41640",532800,"09","asian","l",2
"41641",532900,"09","asian","l",3
"41642",533000,"09","asian","l",6
"41643",533103,"09","asian","l",3
"41644",533104,"09","asian","l",6
"41645",533105,"09","asian","l",2
"41646",533106,"09","asian","l",1
"41647",533107,"09","asian","l",3
"41648",533201,"09","asian","l",5
"41649",533202,"09","asian","l",4
"41650",533203,"09","asian","l",5
"41651",533300,"09","asian","l",3
"41652",533401,"09","asian","l",2
"41653",533402,"09","asian","l",5
"41654",533403,"09","asian","l",6
"41655",533501,"09","asian","l",1
"41656",533502,"09","asian","l",2
"41657",533503,"09","asian","l",0
"41658",533601,"09","asian","l",3
"41659",533602,"09","asian","l",7
"41660",533603,"09","asian","l",20
"41661",533701,"09","asian","l",8
"41662",533702,"09","asian","l",1
"41663",533703,"09","asian","l",7
"41664",533801,"09","asian","l",9
"41665",533803,"09","asian","l",20
"41666",533804,"09","asian","l",4
"41667",533901,"09","asian","l",11
"41668",533902,"09","asian","l",7
"41669",534001,"09","asian","l",7
"41670",534002,"09","asian","l",6
"41671",534101,"09","asian","l",5
"41672",534102,"09","asian","l",12
"41673",534201,"09","asian","l",5
"41674",534202,"09","asian","l",10
"41675",534203,"09","asian","l",12
"41676",534301,"09","asian","l",7
"41677",534302,"09","asian","l",9
"41678",534403,"09","asian","l",8
"41679",534404,"09","asian","l",6
"41680",534405,"09","asian","l",30
"41681",534406,"09","asian","l",7
"41682",534501,"09","asian","l",2
"41683",534502,"09","asian","l",8
"41684",534700,"09","asian","l",0
"41685",534802,"09","asian","l",3
"41686",534803,"09","asian","l",3
"41687",534804,"09","asian","l",4
"41688",534900,"09","asian","l",6
"41689",535000,"09","asian","l",3
"41690",535101,"09","asian","l",1
"41691",535102,"09","asian","l",3
"41692",535200,"09","asian","l",3
"41693",535300,"09","asian","l",6
"41694",535400,"09","asian","l",0
"41695",535501,"09","asian","l",6
"41696",535502,"09","asian","l",2
"41697",535503,"09","asian","l",2
"41698",535603,"09","asian","l",12
"41699",535604,"09","asian","l",3
"41700",535605,"09","asian","l",8
"41701",535606,"09","asian","l",7
"41702",535607,"09","asian","l",2
"41703",535701,"09","asian","l",4
"41704",535702,"09","asian","l",2
"41705",535802,"09","asian","l",8
"41706",535803,"09","asian","l",12
"41707",535804,"09","asian","l",7
"41708",535901,"09","asian","l",8
"41709",535902,"09","asian","l",11
"41710",536000,"09","asian","l",4
"41711",536101,"09","asian","l",28
"41712",536102,"09","asian","l",26
"41713",536200,"09","asian","l",26
"41714",540000,"09","asian","l",25
"41715",540101,"09","asian","l",7
"41716",540102,"09","asian","l",9
"41717",540201,"09","asian","l",3
"41718",540202,"09","asian","l",31
"41719",540203,"09","asian","l",10
"41720",540300,"09","asian","l",1
"41721",540400,"09","asian","l",1
"41722",540501,"09","asian","l",1
"41723",540502,"09","asian","l",6
"41724",540600,"09","asian","l",3
"41725",540700,"09","asian","l",11
"41726",540800,"09","asian","l",5
"41727",540901,"09","asian","l",2
"41728",540902,"09","asian","l",5
"41729",541002,"09","asian","l",21
"41730",541100,"09","asian","l",4
"41731",541200,"09","asian","l",4
"41732",541300,"09","asian","l",6
"41733",541400,"09","asian","l",5
"41734",541500,"09","asian","l",1
"41735",541603,"09","asian","l",3
"41736",541604,"09","asian","l",25
"41737",541605,"09","asian","l",4
"41738",541606,"09","asian","l",0
"41739",541700,"09","asian","l",6
"41740",541801,"09","asian","l",21
"41741",541802,"09","asian","l",12
"41742",542000,"09","asian","l",1
"41743",542101,"09","asian","l",16
"41744",542102,"09","asian","l",15
"41745",542200,"09","asian","l",11
"41746",542401,"09","asian","l",7
"41747",542402,"09","asian","l",8
"41748",542501,"09","asian","l",114
"41749",542502,"09","asian","l",5
"41750",542601,"09","asian","l",1
"41751",542602,"09","asian","l",4
"41752",542700,"09","asian","l",2
"41753",542800,"09","asian","l",5
"41754",542900,"09","asian","l",11
"41755",543000,"09","asian","l",3
"41756",543100,"09","asian","l",3
"41757",543201,"09","asian","l",4
"41758",543202,"09","asian","l",8
"41759",543303,"09","asian","l",203
"41760",543304,"09","asian","l",0
"41761",543305,"09","asian","l",37
"41762",543400,"09","asian","l",49
"41763",543501,"09","asian","l",323
"41764",543502,"09","asian","l",83
"41765",543503,"09","asian","l",260
"41766",543601,"09","asian","l",189
"41767",543602,"09","asian","l",300
"41768",543603,"09","asian","l",62
"41769",543604,"09","asian","l",128
"41770",543701,"09","asian","l",94
"41771",543702,"09","asian","l",191
"41772",543703,"09","asian","l",82
"41773",543801,"09","asian","l",189
"41774",543802,"09","asian","l",346
"41775",543903,"09","asian","l",97
"41776",543904,"09","asian","l",54
"41777",544000,"09","asian","l",166
"41778",550000,"09","asian","l",0
"41779",550100,"09","asian","l",40
"41780",550200,"09","asian","l",69
"41781",550300,"09","asian","l",82
"41782",550400,"09","asian","l",9
"41783",550500,"09","asian","l",63
"41784",550600,"09","asian","l",155
"41785",550700,"09","asian","l",44
"41786",550800,"09","asian","l",57
"41787",550900,"09","asian","l",133
"41788",551000,"09","asian","l",135
"41789",551100,"09","asian","l",125
"41790",551201,"09","asian","l",14
"41791",551202,"09","asian","l",19
"41792",551300,"09","asian","l",70
"41793",551400,"09","asian","l",96
"41794",551500,"09","asian","l",79
"41795",551700,"09","asian","l",42
"41796",551800,"09","asian","l",104
"41797",551900,"09","asian","l",56
"41798",552000,"09","asian","l",129
"41799",552100,"09","asian","l",184
"41800",552200,"09","asian","l",103
"41801",552300,"09","asian","l",116
"41802",552400,"09","asian","l",4
"41803",552601,"09","asian","l",7
"41804",552602,"09","asian","l",150
"41805",552700,"09","asian","l",55
"41806",552800,"09","asian","l",59
"41807",552900,"09","asian","l",88
"41808",553000,"09","asian","l",29
"41809",553100,"09","asian","l",54
"41810",553200,"09","asian","l",50
"41811",553300,"09","asian","l",43
"41812",553400,"09","asian","l",17
"41813",553501,"09","asian","l",34
"41814",553502,"09","asian","l",56
"41815",553601,"09","asian","l",25
"41816",553602,"09","asian","l",55
"41817",553701,"09","asian","l",6
"41818",553702,"09","asian","l",15
"41819",553801,"09","asian","l",11
"41820",553802,"09","asian","l",64
"41821",553901,"09","asian","l",65
"41822",553902,"09","asian","l",43
"41823",554001,"09","asian","l",44
"41824",554002,"09","asian","l",127
"41825",554101,"09","asian","l",69
"41826",554102,"09","asian","l",268
"41827",554201,"09","asian","l",27
"41828",554202,"09","asian","l",141
"41829",554300,"09","asian","l",68
"41830",554401,"09","asian","l",155
"41831",554403,"09","asian","l",81
"41832",554404,"09","asian","l",48
"41833",554511,"09","asian","l",226
"41834",554512,"09","asian","l",206
"41835",554513,"09","asian","l",131
"41836",554514,"09","asian","l",236
"41837",554515,"09","asian","l",97
"41838",554516,"09","asian","l",127
"41839",554517,"09","asian","l",319
"41840",554518,"09","asian","l",199
"41841",554519,"09","asian","l",179
"41842",554521,"09","asian","l",203
"41843",554522,"09","asian","l",139
"41844",554600,"09","asian","l",249
"41845",554700,"09","asian","l",60
"41846",554801,"09","asian","l",11
"41847",554802,"09","asian","l",316
"41848",554900,"09","asian","l",315
"41849",555001,"09","asian","l",114
"41850",555002,"09","asian","l",138
"41851",555102,"09","asian","l",370
"41852",555103,"09","asian","l",214
"41853",555104,"09","asian","l",155
"41854",555202,"09","asian","l",27
"41855",555211,"09","asian","l",68
"41856",555212,"09","asian","l",53
"41857",570002,"09","asian","l",5
"41858",570003,"09","asian","l",23
"41859",570100,"09","asian","l",49
"41860",570202,"09","asian","l",93
"41861",570203,"09","asian","l",93
"41862",570204,"09","asian","l",85
"41863",570301,"09","asian","l",118
"41864",570303,"09","asian","l",70
"41865",570304,"09","asian","l",76
"41866",570401,"09","asian","l",62
"41867",570402,"09","asian","l",42
"41868",570501,"09","asian","l",117
"41869",570502,"09","asian","l",130
"41870",570601,"09","asian","l",137
"41871",570602,"09","asian","l",241
"41872",570603,"09","asian","l",107
"41873",570701,"09","asian","l",190
"41874",570702,"09","asian","l",20
"41875",570800,"09","asian","l",37
"41876",570901,"09","asian","l",33
"41877",570902,"09","asian","l",13
"41878",571101,"09","asian","l",17
"41879",571102,"09","asian","l",15
"41880",571200,"09","asian","l",141
"41881",571300,"09","asian","l",9
"41882",571400,"09","asian","l",56
"41883",571501,"09","asian","l",109
"41884",571502,"09","asian","l",93
"41885",571701,"09","asian","l",174
"41886",571702,"09","asian","l",253
"41887",571800,"09","asian","l",28
"41888",571900,"09","asian","l",73
"41889",572001,"09","asian","l",51
"41890",572002,"09","asian","l",63
"41891",572100,"09","asian","l",9
"41892",572201,"09","asian","l",173
"41893",572202,"09","asian","l",136
"41894",572301,"09","asian","l",147
"41895",572302,"09","asian","l",92
"41896",572400,"09","asian","l",28
"41897",572500,"09","asian","l",77
"41898",572600,"09","asian","l",122
"41899",572700,"09","asian","l",265
"41900",572900,"09","asian","l",125
"41901",573001,"09","asian","l",99
"41902",573002,"09","asian","l",98
"41903",573100,"09","asian","l",147
"41904",573201,"09","asian","l",142
"41905",573202,"09","asian","l",161
"41906",573300,"09","asian","l",251
"41907",573401,"09","asian","l",28
"41908",573402,"09","asian","l",214
"41909",573403,"09","asian","l",73
"41910",573600,"09","asian","l",28
"41911",573700,"09","asian","l",8
"41912",573800,"09","asian","l",24
"41913",573902,"09","asian","l",35
"41914",574000,"09","asian","l",19
"41915",574100,"09","asian","l",25
"41916",574201,"09","asian","l",36
"41917",574202,"09","asian","l",20
"41918",574300,"09","asian","l",26
"41919",574400,"09","asian","l",18
"41920",574500,"09","asian","l",30
"41921",574602,"09","asian","l",14
"41922",574800,"09","asian","l",141
"41923",574902,"09","asian","l",275
"41924",575001,"09","asian","l",210
"41925",575002,"09","asian","l",99
"41926",575101,"09","asian","l",293
"41927",575102,"09","asian","l",241
"41928",575103,"09","asian","l",178
"41929",575201,"09","asian","l",344
"41930",575202,"09","asian","l",329
"41931",575300,"09","asian","l",216
"41932",575401,"09","asian","l",67
"41933",575402,"09","asian","l",75
"41934",575801,"09","asian","l",15
"41935",575802,"09","asian","l",56
"41936",575803,"09","asian","l",99
"41937",575901,"09","asian","l",73
"41938",575902,"09","asian","l",153
"41939",576100,"09","asian","l",131
"41940",576200,"09","asian","l",117
"41941",576300,"09","asian","l",356
"41942",576401,"09","asian","l",207
"41943",576402,"09","asian","l",217
"41944",576403,"09","asian","l",291
"41945",576501,"09","asian","l",76
"41946",576502,"09","asian","l",104
"41947",576503,"09","asian","l",101
"41948",576601,"09","asian","l",125
"41949",576602,"09","asian","l",97
"41950",576700,"09","asian","l",44
"41951",576801,"09","asian","l",59
"41952",576802,"09","asian","l",91
"41953",576901,"09","asian","l",302
"41954",576902,"09","asian","l",248
"41955",577000,"09","asian","l",210
"41956",577100,"09","asian","l",115
"41957",577200,"09","asian","l",85
"41958",577300,"09","asian","l",74
"41959",577400,"09","asian","l",35
"41960",577501,"09","asian","l",10
"41961",577502,"09","asian","l",4
"41962",577601,"09","asian","l",10
"41963",577602,"09","asian","l",60
"41964",577603,"09","asian","l",45
"41965",599000,"09","asian","l",1
"41966",600100,"09","asian","l",2
"41967",600201,"09","asian","l",10
"41968",600202,"09","asian","l",2
"41969",600301,"09","asian","l",8
"41970",600302,"09","asian","l",1
"41971",600400,"09","asian","l",1
"41972",600501,"09","asian","l",1
"41973",600502,"09","asian","l",6
"41974",600601,"09","asian","l",2
"41975",600602,"09","asian","l",1
"41976",600702,"09","asian","l",3
"41977",600703,"09","asian","l",0
"41978",600704,"09","asian","l",2
"41979",600802,"09","asian","l",1
"41980",600902,"09","asian","l",14
"41981",600911,"09","asian","l",2
"41982",600912,"09","asian","l",11
"41983",601001,"09","asian","l",21
"41984",601002,"09","asian","l",40
"41985",601100,"09","asian","l",24
"41986",601202,"09","asian","l",0
"41987",601211,"09","asian","l",25
"41988",601212,"09","asian","l",22
"41989",601302,"09","asian","l",44
"41990",601303,"09","asian","l",25
"41991",601401,"09","asian","l",23
"41992",601402,"09","asian","l",22
"41993",601501,"09","asian","l",13
"41994",601502,"09","asian","l",22
"41995",601600,"09","asian","l",10
"41996",601700,"09","asian","l",38
"41997",601801,"09","asian","l",13
"41998",601802,"09","asian","l",12
"41999",601900,"09","asian","l",32
"42000",602002,"09","asian","l",3
"42001",602003,"09","asian","l",27
"42002",602004,"09","asian","l",8
"42003",602103,"09","asian","l",73
"42004",602104,"09","asian","l",52
"42005",602105,"09","asian","l",34
"42006",602106,"09","asian","l",75
"42007",602200,"09","asian","l",53
"42008",602301,"09","asian","l",70
"42009",602302,"09","asian","l",16
"42010",602402,"09","asian","l",68
"42011",602403,"09","asian","l",103
"42012",602404,"09","asian","l",115
"42013",602501,"09","asian","l",153
"42014",602502,"09","asian","l",192
"42015",602503,"09","asian","l",173
"42016",602600,"09","asian","l",21
